location,house_square_feet,stories,bed_rooms,bathrooms,kitchen,dining_room,parking,land_size_perch,build_year,pool,furnished,property_type,price
Colombo 7,4414,2,4,4,1.0,1,1,3.57,2012,no,no,Residential,42007535
Colombo 7,5533,1,1,3,1.0,1,1,22.49,1987,no,yes,Residential,66651774
Colombo 7,3816,2,2,2,1.0,0,1,22.49,1998,no,no,Residential,69226842
Colombo 7,3538,1,5,2,1.0,1,1,7.6,1987,no,yes,Commercial,72913857
Colombo 7,4528,2,4,1,1.0,1,0,6.58,1975,no,no,Residential,10951202
Colombo 7,2640,1,5,3,1.0,0,2,15.04,2022,no,yes,Residential,93294023
Colombo 7,627,2,5,1,1.0,1,0,16.88,2010,no,no,Residential,88089939
Colombo 7,2713,1,4,1,1.0,0,2,24.07,2023,no,no,Commercial,84823111
Colombo 7,1852,2,3,4,1.0,1,1,11.3,1992,no,no,Residential,59221758
Colombo 7,4956,2,2,3,1.0,1,1,16.6,2022,no,no,Residential,8903134
Colombo 7,2646,3,2,1,1.0,0,2,22.32,2007,no,no,Residential,6055222
Colombo 7,5155,3,1,2,1.0,0,2,12.9,2012,no,no,Residential,29214687
Colombo 7,4623,1,1,1,1.0,0,0,5.69,2017,no,yes,Residential,17135308
Colombo 7,4996,2,1,3,1.0,0,2,11.3,1980,yes,yes,Residential,72081296
Colombo 7,3974,1,2,2,1.0,0,1,6.0,1991,no,yes,Residential,34538778
Colombo 7,4066,3,3,2,1.0,0,0,3.37,1978,no,no,Residential,71272119
Colombo 7,3681,1,2,2,1.0,1,2,19.53,1988,no,no,Residential,96113429
Colombo 7,4378,1,2,4,1.0,0,2,8.25,2004,no,no,Commercial,91325265
Colombo 7,1229,3,2,2,1.0,1,0,3.04,2020,no,no,Residential,61675396
Colombo 7,869,2,2,4,1.0,0,2,22.19,1994,no,no,Residential,12365515
Colombo 7,3239,1,3,4,1.0,1,1,12.76,1982,yes,yes,Residential,35048385
Colombo 7,2593,3,1,1,1.0,1,0,8.25,1976,no,yes,Residential,46853865
Colombo 7,3491,2,5,1,1.0,0,2,8.78,2011,no,no,Residential,98474438
Colombo 7,5557,3,1,2,1.0,1,1,8.29,1978,no,yes,Residential,61312622
Colombo 7,4032,1,1,3,1.0,1,2,7.28,1984,no,no,Commercial,75588121
Colombo 7,1880,2,5,2,1.0,1,0,21.51,1994,no,yes,Residential,54376565
Colombo 7,2960,2,2,1,1.0,0,2,6.75,2009,no,no,Commercial,50471206
Colombo 7,1175,3,3,2,1.0,0,2,15.36,2022,no,no,Residential,13847374
Colombo 7,1907,3,3,1,1.0,1,2,4.7,1984,no,no,Commercial,69239087
Colombo 7,3792,3,1,2,1.0,0,1,23.89,2002,yes,no,Residential,86515705
Colombo 7,3778,2,5,3,1.0,0,1,16.27,1989,yes,no,Residential,12540128
Colombo 7,3334,2,4,2,1.0,1,2,22.87,2010,no,yes,Residential,36744706
Colombo 7,2812,1,2,3,1.0,1,2,11.75,1975,no,yes,Residential,68799998
Colombo 7,2952,2,1,3,1.0,0,0,20.83,1996,no,yes,Residential,66985513
Colombo 7,4168,1,3,2,1.0,0,2,21.78,2001,no,no,Residential,44786927
Colombo 7,2255,3,5,3,1.0,0,0,18.46,2003,no,no,Residential,66979713
Colombo 7,2179,3,5,3,1.0,1,1,5.04,1989,no,yes,Residential,85460880
Colombo 7,2803,2,1,1,1.0,0,2,3.35,1984,no,no,Residential,23626496
Colombo 7,1990,3,4,1,1.0,0,0,6.71,1994,no,no,Commercial,65870691
Colombo 7,2342,3,3,3,1.0,0,1,5.6,1996,no,no,Residential,67444266
Colombo 7,2525,2,1,4,1.0,1,0,18.95,2022,no,no,Residential,41100609
Colombo 7,1219,1,4,2,1.0,1,1,15.25,1983,no,no,Residential,69567328
Colombo 7,1874,2,5,3,1.0,1,2,14.57,2006,no,no,Commercial,61793436
Colombo 7,1556,1,2,2,1.0,0,0,8.56,1991,no,no,Residential,13735227
Colombo 8,2539,2,3,1,1.0,0,2,6.4,2016,no,no,Residential,89308613
Colombo 8,4553,2,3,2,1.0,1,0,7.54,1993,no,yes,Residential,22836970
Colombo 8,2981,3,4,3,1.0,0,1,11.81,2014,no,yes,Residential,73947811
Colombo 8,1568,2,1,3,1.0,0,0,19.28,2001,no,no,Residential,35266199
Colombo 8,1916,2,5,3,1.0,0,0,8.6,2011,no,yes,Residential,56498250
Colombo 8,1643,1,4,3,1.0,1,2,18.37,2008,no,no,Residential,44437085
Colombo 8,881,3,2,4,1.0,0,2,13.81,2021,no,no,Residential,57524937
Colombo 8,3444,1,2,4,1.0,0,2,22.48,2023,no,no,Residential,11775268
Colombo 8,1658,1,2,4,1.0,1,1,8.12,1984,no,yes,Residential,56985754
Colombo 8,4893,3,4,3,1.0,0,2,12.92,2004,no,no,Commercial,55007642
Colombo 8,3132,3,5,4,1.0,1,0,5.13,1995,no,no,Residential,37233849
Colombo 8,4428,3,3,2,1.0,0,1,10.37,1995,yes,yes,Residential,72470965
Colombo 8,5778,2,1,3,1.0,1,2,14.15,2008,no,no,Commercial,6762293
Colombo 8,5880,3,3,1,1.0,1,0,19.12,1983,no,yes,Residential,18771714
Colombo 8,1608,3,5,3,1.0,0,0,7.36,2008,no,no,Residential,33160620
Colombo 8,1829,3,3,2,1.0,0,1,7.8,1986,no,yes,Residential,71574191
Colombo 8,1635,1,4,4,1.0,1,0,16.89,2021,no,no,Residential,29340262
Colombo 8,5185,1,2,3,1.0,0,2,11.41,1995,no,no,Commercial,26507842
Colombo 8,875,2,5,4,1.0,1,0,13.61,1994,yes,no,Residential,11124325
Colombo 8,3340,1,5,3,1.0,0,2,21.39,1980,no,no,Residential,71221097
Colombo 8,2889,2,3,2,1.0,0,2,13.98,2019,no,no,Residential,58673944
Colombo 8,1839,1,4,3,1.0,0,1,17.35,2010,no,yes,Residential,40518476
Colombo 8,5970,3,3,4,1.0,0,0,17.45,1986,no,no,Commercial,77578648
Colombo 8,725,1,3,4,1.0,1,1,20.68,2015,no,yes,Residential,66075031
Colombo 8,4665,2,5,2,1.0,1,1,17.04,2005,yes,no,Residential,45409911
Colombo 8,4912,1,3,3,1.0,0,1,4.43,1976,no,no,Residential,32240936
Colombo 8,4468,3,2,1,1.0,0,2,10.53,1990,no,no,Residential,9768954
Colombo 8,1808,2,3,3,1.0,0,2,24.76,1975,no,yes,Residential,72453482
Colombo 8,5942,3,2,2,1.0,0,2,7.32,1978,no,yes,Residential,27514408
Colombo 8,3849,3,5,1,1.0,0,2,15.91,2021,no,no,Residential,64742282
Colombo 8,1518,2,4,2,1.0,1,0,21.54,1975,no,no,Residential,15384184
Colombo 8,4523,3,2,3,1.0,1,0,15.9,2021,no,no,Residential,83197908
Colombo 8,5003,3,4,1,1.0,0,2,11.19,2009,no,no,Residential,37583646
Colombo 8,2569,1,4,2,1.0,1,2,4.77,1987,yes,yes,Residential,5274101
Colombo 8,3393,3,2,4,1.0,1,0,10.96,2019,no,no,Residential,6806542
Colombo 8,1491,3,5,1,1.0,0,1,7.01,2016,no,yes,Residential,66799092
Colombo 8,5070,3,1,1,1.0,1,1,24.14,2005,no,yes,Commercial,50374115
Colombo 8,2633,3,4,2,1.0,1,2,18.73,1994,no,yes,Residential,51310269
Colombo 8,1964,2,4,4,1.0,1,1,19.49,1981,no,no,Residential,18641852
Colombo 8,728,1,5,1,1.0,1,2,12.59,2014,yes,yes,Residential,12926496
Colombo 8,1614,3,5,2,1.0,0,2,5.42,2007,no,no,Residential,81201666
Colombo 8,2399,3,3,1,1.0,1,2,8.87,2002,no,yes,Residential,6806198
Colombo 8,5212,2,5,1,1.0,1,0,8.71,2018,yes,yes,Residential,6785038
Colombo 8,2118,3,4,1,1.0,1,1,13.71,2018,no,no,Residential,16048352
Colombo 8,4781,2,2,4,1.0,0,0,13.14,1994,no,no,Residential,62635103
Colombo 8,1798,1,1,3,1.0,1,1,12.53,2006,no,no,Commercial,34123798
Colombo 8,4473,1,3,3,1.0,1,0,13.91,1983,no,no,Residential,12880377
Colombo 8,5838,3,2,4,1.0,1,0,24.71,2008,no,yes,Residential,63014333
Colombo 8,3074,3,1,4,1.0,0,2,9.56,1988,yes,no,Residential,70816345
Colombo 8,4085,3,1,2,1.0,0,2,16.54,1978,no,no,Residential,34338111
Colombo 8,4649,2,1,1,1.0,0,0,8.27,2003,yes,no,Residential,54070652
Colombo 8,4319,3,2,4,1.0,0,1,13.27,1989,no,no,Residential,48438447
Colombo 8,902,3,3,2,1.0,0,1,7.4,1991,no,no,Residential,80666632
Colombo 8,4552,1,3,3,1.0,1,2,15.28,1993,no,yes,Residential,43755908
Colombo 8,5283,3,1,3,1.0,0,2,8.83,2012,no,yes,Residential,44364892
Colombo 8,1586,1,2,3,1.0,1,1,3.81,1983,no,no,Residential,96613246
Colombo 8,2463,3,1,3,1.0,0,1,20.94,2001,no,yes,Residential,90029509
Colombo 8,5040,1,5,2,1.0,0,1,5.82,2023,no,no,Residential,74683963
Colombo 8,5509,3,3,1,1.0,0,2,11.1,1989,no,no,Residential,31595688
Colombo 8,3672,1,4,2,1.0,1,1,13.5,2011,no,no,Residential,86419450
Colombo 8,3724,2,1,1,1.0,1,2,12.51,2002,no,no,Residential,35100962
Colombo 8,1927,1,5,3,1.0,1,0,18.96,1978,no,yes,Residential,29840562
Colombo 8,5788,1,3,4,1.0,0,0,16.13,1995,no,no,Residential,88072020
Colombo 8,3008,1,2,4,1.0,0,0,9.5,2008,no,no,Residential,12899938
Colombo 8,4273,3,3,4,1.0,0,1,4.14,1993,no,no,Commercial,44521587
Colombo 8,3891,3,2,1,1.0,0,2,19.89,2011,no,no,Residential,9487213
Colombo 8,4633,3,2,3,1.0,0,1,10.76,1978,no,no,Residential,96947201
Colombo 8,5705,2,1,2,1.0,0,2,22.57,2011,no,no,Residential,17760120
Colombo 8,1303,2,1,4,1.0,1,1,11.69,2006,no,no,Residential,81506665
Colombo 8,1174,1,3,1,1.0,1,0,18.79,2019,yes,yes,Residential,42725640
Colombo 8,3832,2,5,4,1.0,0,2,23.67,2022,no,no,Residential,32812586
Colombo 8,5808,1,3,2,1.0,1,1,17.33,1986,no,no,Residential,96411297
Colombo 8,5383,1,4,3,1.0,1,2,12.1,2015,no,yes,Residential,39745359
Colombo 8,3232,1,2,2,1.0,1,2,15.48,1990,no,yes,Residential,68689348
Colombo 8,4428,2,2,3,1.0,0,1,14.96,1988,yes,no,Residential,98403879
Colombo 8,3830,3,1,3,1.0,0,1,15.87,1975,no,yes,Residential,12461869
Colombo 8,1088,2,5,3,1.0,0,2,6.23,2006,no,yes,Residential,57975225
Colombo 8,1947,1,1,4,1.0,0,2,18.37,1995,yes,no,Residential,26770009
Colombo 8,4281,1,4,2,1.0,1,0,6.19,1978,no,yes,Residential,35251833
Colombo 8,3773,2,3,4,1.0,0,2,3.32,1983,no,yes,Residential,6463508
Colombo 8,5189,1,3,2,1.0,0,0,16.75,2020,no,no,Residential,77196024
Colombo 8,2267,1,5,1,1.0,0,0,5.57,1996,no,no,Commercial,89780683
Colombo 8,2237,2,1,1,1.0,1,0,19.95,1986,no,no,Residential,7004638
Colombo 8,4714,2,1,2,1.0,1,2,22.05,2004,yes,no,Residential,92670766
Colombo 8,4153,2,4,2,1.0,1,0,23.78,2004,no,no,Residential,33437018
Colombo 8,1600,1,3,2,1.0,1,2,17.62,2006,yes,no,Residential,95728789
Colombo 8,1450,1,1,2,1.0,1,2,13.6,2010,no,yes,Residential,11590069
Colombo 8,1988,3,5,3,1.0,0,1,10.75,1981,no,yes,Residential,37326992
Colombo 8,4312,3,3,4,1.0,1,2,13.8,1991,yes,no,Commercial,65402762
Colombo 8,1967,2,4,3,1.0,1,2,7.19,1975,no,no,Residential,11617180
Colombo 8,1421,3,5,4,1.0,0,0,10.67,1988,no,no,Residential,7305569
Colombo 8,1054,1,2,4,1.0,0,2,18.79,2021,no,no,Residential,71676850
Colombo 8,2224,3,4,4,1.0,0,2,7.78,2018,no,no,Residential,21920505
Colombo 8,3372,1,5,3,1.0,1,1,8.81,2018,no,yes,Residential,11023280
Colombo 8,4326,2,1,2,1.0,0,1,19.49,2012,no,no,Residential,70473817
Colombo 8,3747,2,2,3,1.0,1,0,6.91,2000,no,no,Residential,60826668
Colombo 8,4689,1,4,3,1.0,0,0,8.41,2001,no,no,Residential,24683965
Colombo 8,5406,3,1,4,1.0,1,1,3.39,2019,no,yes,Residential,17637924
Colombo 8,2790,2,2,1,1.0,1,1,18.84,1990,yes,no,Residential,39159812
Colombo 8,1516,2,3,1,1.0,1,2,16.59,2020,no,no,Commercial,9372978
Colombo 9,4586,3,1,3,1.0,1,0,18.28,1981,no,yes,Residential,24838534
Colombo 9,3475,3,5,4,1.0,0,0,7.72,2006,yes,no,Commercial,28283434
Colombo 9,2040,1,4,3,1.0,0,2,18.12,1999,no,no,Residential,74284288
Colombo 9,5000,3,2,3,1.0,1,2,16.12,2005,no,no,Residential,78574054
Colombo 9,1335,3,1,2,1.0,0,0,11.05,1990,no,yes,Commercial,19106818
Colombo 9,4168,3,3,4,1.0,1,1,12.63,2015,no,yes,Commercial,63013356
Colombo 9,3938,1,4,1,1.0,0,1,15.49,1988,no,no,Commercial,45826050
Colombo 9,3615,1,4,1,1.0,0,2,13.85,1999,yes,no,Residential,91598206
Colombo 9,3489,2,1,1,1.0,1,0,17.12,2004,no,no,Residential,63681925
Colombo 9,1561,1,3,3,1.0,1,2,6.98,1981,yes,no,Residential,44769822
Colombo 9,3589,2,2,4,1.0,0,1,14.9,1986,no,yes,Residential,47334517
Colombo 9,4448,3,1,2,1.0,1,1,12.91,1977,no,no,Residential,25731674
Colombo 9,1626,2,2,1,1.0,0,2,13.14,2001,no,no,Residential,83542684
Colombo 9,4465,2,4,4,1.0,0,1,13.33,2020,no,no,Residential,32251278
Colombo 9,3463,3,2,1,1.0,0,0,22.39,1993,no,no,Residential,91413859
Colombo 9,3101,2,3,2,1.0,1,2,21.01,2017,no,no,Residential,47688900
Colombo 9,2547,1,5,4,1.0,1,2,16.85,2011,yes,no,Residential,14690818
Colombo 9,1777,1,3,3,1.0,0,2,18.76,2019,no,yes,Residential,69501170
Colombo 9,5360,1,2,3,1.0,1,1,3.94,2016,no,yes,Residential,67359256
Colombo 9,611,1,1,1,1.0,1,0,19.37,1981,no,yes,Residential,77516244
Colombo 9,5852,2,4,1,1.0,0,2,13.7,2023,no,no,Residential,39100719
Colombo 9,4999,2,5,4,1.0,1,2,9.99,1990,no,no,Commercial,10344016
Colombo 9,3964,3,1,2,1.0,1,1,6.08,2006,no,no,Commercial,94849032
Colombo 9,3622,2,1,1,1.0,0,0,4.65,1982,no,no,Residential,99220821
Colombo 9,3971,2,3,4,1.0,1,2,3.99,2023,no,no,Residential,48554285
Colombo 9,3430,2,2,2,1.0,0,1,6.56,1987,no,yes,Residential,56272506
Colombo 9,642,3,3,1,1.0,1,2,3.66,1985,no,no,Residential,57419286
Colombo 9,1543,1,2,1,1.0,1,1,19.12,1994,no,no,Residential,87461002
Colombo 9,2990,2,3,4,1.0,0,0,8.47,1992,no,no,Residential,34891193
Colombo 9,3145,3,1,1,1.0,0,1,11.11,2011,no,no,Residential,46299721
Colombo 9,3011,3,4,3,1.0,1,2,21.1,1980,no,no,Residential,83918486
Colombo 9,5586,3,2,2,1.0,0,2,5.52,1994,no,no,Residential,15363958
Colombo 9,1604,1,5,2,1.0,0,1,21.38,2006,no,no,Residential,10739801
Colombo 9,620,2,5,3,1.0,1,0,17.07,2020,no,no,Commercial,73082435
Colombo 9,1006,3,1,4,1.0,0,0,10.52,2018,no,no,Residential,74472026
Colombo 9,1614,1,3,3,1.0,1,2,5.59,2003,no,no,Residential,28238625
Colombo 9,5031,3,3,3,1.0,1,2,5.01,1978,no,no,Residential,19264957
Colombo 9,2438,3,1,2,1.0,0,1,10.38,1981,no,no,Residential,81409273
Colombo 9,3788,3,5,4,1.0,1,1,6.09,2017,no,no,Commercial,82694513
Colombo 9,5843,3,5,1,1.0,0,1,8.89,1994,no,yes,Residential,86768159
Colombo 9,1314,3,3,3,1.0,1,0,4.17,2008,no,no,Commercial,57169596
Colombo 9,4746,1,2,3,1.0,0,0,16.09,2010,no,no,Commercial,61875153
Colombo 9,4454,2,4,4,1.0,0,2,6.2,1981,no,no,Residential,24886470
Colombo 9,5019,2,2,3,1.0,1,2,19.65,2007,yes,no,Residential,5898444
Colombo 9,5484,2,5,4,1.0,0,2,7.8,1989,no,no,Residential,55092293
Colombo 9,740,2,2,1,1.0,0,1,20.56,2006,no,no,Commercial,74350306
Colombo 9,5165,1,4,4,1.0,0,0,7.18,1996,no,no,Commercial,17862942
Colombo 9,5482,1,2,1,1.0,1,2,18.87,2014,no,no,Residential,61378089
Colombo 9,1563,1,2,4,1.0,1,2,10.33,2003,no,no,Residential,74335555
Colombo 9,972,3,2,3,1.0,0,2,15.83,1999,no,no,Residential,70663660
Colombo 9,4235,3,2,1,1.0,0,2,3.85,1979,no,no,Residential,66120071
Colombo 9,3141,3,1,3,1.0,1,2,13.9,1988,yes,no,Residential,13120805
Colombo 9,4210,2,5,1,1.0,1,2,6.27,2009,no,no,Residential,24795530
Colombo 9,2292,3,4,4,1.0,1,0,13.7,1976,yes,no,Residential,12166417
Colombo 9,5875,2,5,4,1.0,0,2,6.11,1999,no,yes,Residential,18042129
Colombo 9,705,3,1,4,1.0,1,0,12.62,1990,no,no,Residential,90936149
Colombo 9,2281,2,1,2,1.0,0,1,5.43,2020,no,yes,Residential,11408587
Colombo 9,4697,3,1,2,1.0,1,0,7.84,1990,no,no,Residential,37924880
Colombo 9,4616,3,1,1,1.0,0,1,16.09,1985,no,no,Residential,82045904
Colombo 9,3236,1,2,2,1.0,1,0,24.49,2023,no,no,Residential,35824867
Colombo 9,2737,3,5,4,1.0,0,0,12.88,2009,no,no,Residential,9234588
Colombo 9,4016,3,3,2,1.0,1,2,18.12,1997,yes,no,Commercial,92812400
Colombo 9,5045,1,4,2,1.0,1,0,14.87,1979,no,no,Residential,58143311
Colombo 9,4130,2,1,3,1.0,0,0,13.96,2009,no,no,Residential,90266378
Colombo 9,1886,1,5,1,1.0,1,2,4.42,2003,no,no,Residential,77224874
Colombo 9,3779,1,1,1,1.0,1,1,6.17,2021,no,yes,Residential,12610477
Colombo 9,5758,2,1,1,1.0,1,2,22.43,1979,no,no,Residential,34324013
Colombo 9,4254,3,1,2,1.0,1,2,12.02,1977,no,yes,Residential,63432847
Colombo 9,2959,2,1,4,1.0,0,2,16.52,1980,no,no,Residential,46892078
Colombo 9,1044,3,1,3,1.0,0,1,14.62,1997,no,no,Residential,41863861
Colombo 9,5647,3,4,1,1.0,1,0,11.34,2020,no,yes,Residential,41754131
Colombo 9,635,2,5,2,1.0,0,0,11.53,1976,no,yes,Residential,17742983
Colombo 9,5803,1,1,4,1.0,0,2,15.22,1992,no,yes,Residential,65261213
Colombo 9,2075,2,1,3,1.0,0,2,6.11,2004,no,no,Commercial,5521509
Colombo 9,4557,3,1,3,1.0,0,0,11.52,2012,no,no,Residential,36946140
Colombo 9,2398,2,1,1,1.0,0,0,12.83,1979,no,no,Residential,74542348
Colombo 9,2445,2,2,1,1.0,1,0,24.67,2020,no,no,Residential,36671376
Colombo 9,2008,3,2,4,1.0,0,1,10.73,2023,no,yes,Residential,78110782
Colombo 9,5891,1,3,2,1.0,1,1,17.18,1985,no,no,Residential,25267751
Colombo 9,2308,2,1,4,1.0,0,2,6.02,1975,no,yes,Residential,89953450
Colombo 9,3538,3,3,1,1.0,1,1,4.44,1984,yes,no,Residential,53852688
Colombo 9,1900,3,4,4,1.0,1,2,22.17,2015,no,no,Commercial,41484552
Colombo 9,1843,2,3,2,1.0,1,0,19.08,2018,no,no,Residential,43044533
Colombo 9,4576,1,5,3,1.0,0,0,9.98,2000,no,yes,Residential,63986004
Colombo 9,3697,2,2,3,1.0,0,2,14.1,2007,no,yes,Residential,78012461
Colombo 9,5216,1,2,3,1.0,1,0,5.99,2001,yes,no,Residential,30575297
Colombo 9,609,1,1,3,1.0,1,2,18.56,1986,no,no,Residential,64176208
Colombo 9,5679,1,1,1,1.0,0,2,4.55,1976,no,no,Residential,27609799
Colombo 9,3025,1,4,1,1.0,0,2,19.65,1975,no,no,Commercial,11376597
Colombo 9,2260,2,4,2,1.0,1,1,15.03,1975,no,no,Residential,70642647
Colombo 9,3231,3,5,2,1.0,0,2,9.13,2007,no,no,Residential,28714585
Colombo 9,5415,3,1,2,1.0,0,2,21.98,1996,no,yes,Residential,26759548
Colombo 9,1672,3,1,2,1.0,0,2,24.69,1986,no,no,Residential,24250187
Colombo 9,3825,3,4,4,1.0,0,1,8.6,2013,no,yes,Residential,80507229
Colombo 9,5554,3,4,2,1.0,0,0,20.74,2010,no,no,Residential,37383926
Colombo 9,1916,3,4,3,1.0,0,1,19.5,1995,no,no,Residential,36221053
Colombo 9,4745,2,2,3,1.0,1,2,19.44,1994,no,no,Residential,16631390
Colombo 9,4283,1,3,3,1.0,1,1,24.06,2010,no,yes,Residential,11480603
Colombo 9,3873,3,3,4,1.0,1,0,13.71,2000,no,no,Commercial,87514157
Colombo 9,745,2,1,2,1.0,1,0,17.83,2021,no,no,Residential,45796698
Colombo 10,5610,3,2,3,1.0,1,2,21.13,2005,no,no,Residential,97455680
Colombo 10,3640,3,4,3,1.0,1,0,13.55,1975,yes,no,Residential,6018664
Colombo 10,2062,1,1,3,1.0,0,1,13.59,2012,no,yes,Residential,36616653
Colombo 10,5276,1,2,3,1.0,0,1,10.01,1988,no,no,Commercial,57091641
Colombo 10,2184,1,5,1,1.0,1,0,20.18,2000,no,no,Residential,18188393
Colombo 10,1082,3,2,2,1.0,1,2,18.1,2020,no,no,Residential,65453159
Colombo 10,3779,3,1,2,1.0,1,2,12.93,2016,no,yes,Residential,34687821
Colombo 10,1849,3,3,4,1.0,0,1,12.23,1981,no,no,Residential,5725603
Colombo 10,5368,1,4,1,1.0,0,0,4.6,1986,no,no,Residential,33044890
Colombo 10,1230,2,5,4,1.0,0,1,3.14,1998,no,yes,Residential,14408906
Colombo 10,1261,3,2,3,1.0,0,1,14.64,1993,no,no,Residential,33663998
Colombo 10,4103,3,1,4,1.0,1,1,12.18,1983,no,no,Residential,81158825
Colombo 10,3452,3,1,3,1.0,1,2,20.51,2009,yes,no,Commercial,32446064
Colombo 10,3066,2,4,3,1.0,1,0,14.94,1978,no,no,Residential,25086153
Colombo 10,1587,3,1,2,1.0,1,0,23.61,2019,no,no,Residential,27842108
Colombo 10,2146,2,1,2,1.0,0,2,7.32,2016,no,yes,Residential,87352115
Colombo 10,1249,3,4,2,1.0,0,1,24.78,2006,no,no,Residential,41280804
Colombo 10,1568,2,5,2,1.0,1,1,9.55,2020,no,no,Commercial,18788516
Colombo 10,3237,3,3,2,1.0,0,2,17.13,1980,no,no,Residential,51724406
Colombo 10,1700,1,3,1,1.0,0,0,14.04,2002,no,yes,Residential,13763897
Colombo 10,1040,1,2,2,1.0,0,2,10.91,2002,no,no,Residential,26601943
Colombo 10,5616,1,5,4,1.0,0,0,6.06,2014,no,no,Residential,95522401
Colombo 10,1369,1,2,3,1.0,1,0,5.97,2003,no,yes,Residential,73271741
Colombo 10,1943,3,3,2,1.0,0,0,18.65,2016,no,yes,Residential,18685184
Colombo 10,4958,1,4,1,1.0,1,1,11.31,1979,no,yes,Residential,66348124
Colombo 10,4329,2,1,4,1.0,0,1,24.15,1979,no,no,Residential,57772121
Colombo 10,4506,1,3,4,1.0,0,2,10.16,2011,no,no,Residential,74707712
Colombo 10,2177,1,5,3,1.0,1,2,24.64,2015,no,yes,Commercial,7625580
Colombo 10,4608,1,3,4,1.0,1,1,7.52,2002,yes,yes,Residential,6525264
Colombo 10,5694,3,5,4,1.0,0,2,5.26,2015,no,no,Residential,53846280
Colombo 10,3951,1,5,4,1.0,0,1,9.88,2021,no,yes,Residential,39801638
Colombo 10,5395,2,5,4,1.0,1,1,22.48,1983,no,no,Residential,6823294
Colombo 10,2949,1,2,1,1.0,0,0,14.48,2003,no,no,Residential,48443606
Colombo 10,4202,1,4,3,1.0,0,0,5.98,1988,no,no,Residential,29541505
Colombo 10,1841,1,3,2,1.0,1,1,7.45,2012,no,no,Residential,15250705
Colombo 10,1725,2,4,4,1.0,0,0,9.85,2014,no,no,Residential,41962907
Colombo 10,3201,1,1,1,1.0,0,1,15.98,2008,yes,yes,Commercial,73885364
Colombo 10,1790,2,3,3,1.0,0,0,10.31,2011,yes,no,Residential,69494574
Colombo 10,5701,2,4,2,1.0,0,2,19.44,2023,no,no,Residential,86377833
Colombo 10,4731,1,4,3,1.0,0,2,16.56,2016,no,no,Residential,77407792
Colombo 10,5439,2,1,1,1.0,1,1,22.22,1988,no,no,Residential,72917642
Colombo 10,5048,3,5,1,1.0,0,1,14.02,1992,no,no,Residential,12528234
Colombo 10,672,1,3,1,1.0,1,0,10.29,2007,no,no,Residential,89478679
Colombo 10,2514,1,3,4,1.0,1,0,24.92,2008,no,no,Residential,35111542
Colombo 10,5789,2,1,1,1.0,0,1,10.82,2002,yes,no,Residential,24271223
Colombo 10,3072,2,5,2,1.0,1,2,12.43,2010,no,no,Residential,5181662
Colombo 10,3646,1,3,4,1.0,0,2,20.8,2019,no,no,Residential,30292274
Colombo 10,1307,3,3,3,1.0,1,1,4.95,2022,yes,no,Residential,57233042
Colombo 10,2404,2,3,2,1.0,1,2,11.5,2011,no,no,Residential,35720439
Colombo 10,4313,2,5,4,1.0,1,1,4.89,1997,no,no,Residential,81095096
Colombo 10,5651,3,1,1,1.0,0,0,6.06,2016,no,no,Residential,8005129
Colombo 10,3164,3,3,3,1.0,1,2,3.1,1991,no,no,Residential,68009095
Colombo 10,3075,1,4,1,1.0,1,2,3.21,1985,no,no,Commercial,48731804
Colombo 10,4210,3,5,2,1.0,1,0,11.37,2006,no,yes,Residential,67682665
Colombo 10,4855,1,2,2,1.0,0,0,20.8,2011,no,no,Residential,96509833
Colombo 10,3423,3,1,4,1.0,0,2,15.91,1989,no,no,Residential,95555625
Colombo 10,2335,2,4,2,1.0,1,2,16.97,1978,no,yes,Residential,50860721
Colombo 10,2185,1,3,3,1.0,1,1,14.42,2013,yes,no,Residential,12358231
Colombo 10,666,1,2,4,1.0,1,1,21.04,2004,no,yes,Residential,81384484
Colombo 10,3661,1,1,3,1.0,1,2,22.37,1984,no,yes,Residential,19347508
Colombo 10,3028,3,5,1,1.0,0,1,21.69,1997,no,no,Residential,59361797
Colombo 10,4753,2,2,3,1.0,0,0,20.87,1998,no,no,Residential,66603271
Colombo 10,941,1,2,3,1.0,0,1,7.02,2010,no,no,Residential,70499879
Colombo 10,5849,1,4,2,1.0,1,1,16.07,1979,no,yes,Residential,75225368
Colombo 10,3374,1,1,1,1.0,0,2,15.81,2011,no,yes,Residential,52168489
Colombo 10,5891,1,4,2,1.0,1,1,14.61,2017,no,no,Residential,36822634
Colombo 10,3417,2,4,1,1.0,1,2,13.58,1993,no,no,Residential,47800856
Colombo 10,3261,3,3,1,1.0,1,2,4.96,2011,no,yes,Residential,73101194
Colombo 10,1832,2,5,3,1.0,0,2,5.25,1982,no,no,Residential,91459490
Colombo 10,4474,1,2,2,1.0,1,0,22.85,1981,no,no,Residential,77821248
Colombo 10,3001,2,1,3,1.0,0,1,16.86,2014,no,no,Residential,24660118
Colombo 10,2094,1,5,3,1.0,1,1,8.77,1987,no,no,Residential,42007042
Colombo 10,4811,3,5,3,1.0,0,1,9.14,2011,no,yes,Residential,88973352
Colombo 10,1261,3,1,1,1.0,1,2,16.42,2001,no,no,Residential,83006400
Colombo 10,4483,3,5,2,1.0,0,0,11.95,1992,no,no,Commercial,60257461
Colombo 10,4219,1,3,2,1.0,1,2,12.71,1998,no,yes,Residential,65453099
