location,house_square_feet,stories,bed_rooms,bathrooms,kitchen,dining_room,parking,land_size_perch,build_year,pool,furnished,property_type,price,property_age,price_per_sqft,total_rooms
Colombo 9,3538,3,3,1,1.0,1,1,4.44,1984,1,0,Residential,53900000,41,15234.595816845676,4
Colombo 9,1900,3,4,4,1.0,1,2,22.17,2015,0,0,Commercial,41500000,10,21842.105263157893,8
Colombo 9,1843,2,3,2,1.0,1,0,19.08,2018,0,0,Residential,43000000,7,23331.52468800868,5
Colombo 9,4576,1,5,3,1.0,0,0,9.98,2000,0,1,Residential,64000000,25,13986.013986013986,8
Colombo 9,3697,2,2,3,1.0,0,2,14.1,2007,0,1,Residential,78000000,18,21098.187719772788,5
Colombo 9,5216,1,2,3,1.0,1,0,5.99,2001,1,0,Residential,30600000,24,5866.564417177914,5
Colombo 9,609,1,1,3,1.0,1,2,18.56,1986,0,0,Residential,64200000,39,105418.71921182267,4
Colombo 9,5679,1,1,1,1.0,0,2,4.55,1976,0,0,Residential,27600000,49,4860.010565240359,2
Colombo 9,3025,1,4,1,1.0,0,2,19.65,1975,0,0,Commercial,11400000,50,3768.595041322314,5
Colombo 9,2260,2,4,2,1.0,1,1,15.03,1975,0,0,Residential,70600000,50,31238.938053097347,6
Colombo 9,3231,3,5,2,1.0,0,2,9.13,2007,0,0,Residential,28700000,18,8882.698854843702,7
Colombo 9,5415,3,1,2,1.0,0,2,21.98,1996,0,1,Residential,26800000,29,4949.21514312096,3
Colombo 9,1672,3,1,2,1.0,0,2,24.69,1986,0,0,Residential,24300000,39,14533.492822966507,3
Colombo 9,3825,3,4,4,1.0,0,1,8.6,2013,0,1,Residential,80500000,12,21045.75163398693,8
Colombo 9,5554,3,4,2,1.0,0,0,20.74,2010,0,0,Residential,37400000,15,6733.885487936623,6
Colombo 9,1916,3,4,3,1.0,0,1,19.5,1995,0,0,Residential,36200000,30,18893.528183716076,7
Colombo 9,4745,2,2,3,1.0,1,2,19.44,1994,0,0,Residential,16600000,31,3498.4193888303475,5
Colombo 9,4283,1,3,3,1.0,1,1,24.06,2010,0,1,Residential,11500000,15,2685.0338547746906,6
Colombo 9,3873,3,3,4,1.0,1,0,13.71,2000,0,0,Commercial,87500000,25,22592.305706170926,7
Colombo 9,745,2,1,2,1.0,1,0,17.83,2021,0,0,Residential,45800000,4,61476.5100671141,3
Colombo 10,5610,3,2,3,1.0,1,2,21.13,2005,0,0,Residential,97500000,20,17379.679144385027,5
Colombo 10,3640,3,4,3,1.0,1,0,13.55,1975,1,0,Residential,6020000,50,1653.8461538461538,7
Colombo 10,2062,1,1,3,1.0,0,1,13.59,2012,0,1,Residential,36600000,13,17749.757516973812,4
Colombo 10,5276,1,2,3,1.0,0,1,10.01,1988,0,0,Commercial,57100000,37,10822.59287338893,5
Colombo 10,2184,1,5,1,1.0,1,0,20.18,2000,0,0,Residential,18200000,25,8333.333333333334,6
Colombo 10,1082,3,2,2,1.0,1,2,18.1,2020,0,0,Residential,65500000,5,60536.04436229205,4
Colombo 10,3779,3,1,2,1.0,1,2,12.93,2016,0,1,Residential,34700000,9,9182.323365969833,3
Colombo 10,1849,3,3,4,1.0,0,1,12.23,1981,0,0,Residential,5730000,44,3098.9724175229853,7
Colombo 10,5368,1,4,1,1.0,0,0,4.6,1986,0,0,Residential,33000000,39,6147.540983606557,5
Colombo 10,1230,2,5,4,1.0,0,1,3.14,1998,0,1,Residential,14400000,27,11707.317073170732,9
Colombo 10,1261,3,2,3,1.0,0,1,14.64,1993,0,0,Residential,33700000,32,26724.821570182394,5
Colombo 10,4103,3,1,4,1.0,1,1,12.18,1983,0,0,Residential,81200000,42,19790.397270290032,5
Colombo 10,3452,3,1,3,1.0,1,2,20.51,2009,1,0,Commercial,32400000,16,9385.863267670915,4
Colombo 10,3066,2,4,3,1.0,1,0,14.94,1978,0,0,Residential,25100000,47,8186.562296151337,7
Colombo 10,1587,3,1,2,1.0,1,0,23.61,2019,0,0,Residential,27800000,6,17517.32829237555,3
Colombo 10,2146,2,1,2,1.0,0,2,7.32,2016,0,1,Residential,87400000,9,40726.933830382106,3
Colombo 10,1249,3,4,2,1.0,0,1,24.78,2006,0,0,Residential,41300000,19,33066.45316253002,6
Colombo 10,1568,2,5,2,1.0,1,1,9.55,2020,0,0,Commercial,18800000,5,11989.795918367347,7
Colombo 10,3237,3,3,2,1.0,0,2,17.13,1980,0,0,Residential,51700000,45,15971.578622181032,5
Colombo 10,1700,1,3,1,1.0,0,0,14.04,2002,0,1,Residential,13800000,23,8117.64705882353,4
Colombo 10,1040,1,2,2,1.0,0,2,10.91,2002,0,0,Residential,26600000,23,25576.923076923078,4
Colombo 10,5616,1,5,4,1.0,0,0,6.06,2014,0,0,Residential,95500000,11,17004.985754985755,9
Colombo 10,1369,1,2,3,1.0,1,0,5.97,2003,0,1,Residential,73300000,22,53542.7319211103,5
Colombo 10,1943,3,3,2,1.0,0,0,18.65,2016,0,1,Residential,18700000,9,9624.292331446217,5
Colombo 10,4958,1,4,1,1.0,1,1,11.31,1979,0,1,Residential,66300000,46,13372.327551432028,5
Colombo 10,4329,2,1,4,1.0,0,1,24.15,1979,0,0,Residential,57800000,46,13351.813351813353,5
Colombo 10,4506,1,3,4,1.0,0,2,10.16,2011,0,0,Residential,74700000,14,16577.896138482025,7
Colombo 10,2177,1,5,3,1.0,1,2,24.64,2015,0,1,Commercial,7630000,10,3504.823151125402,8
Colombo 10,4608,1,3,4,1.0,1,1,7.52,2002,1,1,Residential,6530000,23,1417.1006944444443,7
Colombo 10,5694,3,5,4,1.0,0,2,5.26,2015,0,0,Residential,53800000,10,9448.542325254653,9
Colombo 10,3951,1,5,4,1.0,0,1,9.88,2021,0,1,Residential,39800000,4,10073.399139458365,9
Colombo 10,5395,2,5,4,1.0,1,1,22.48,1983,0,0,Residential,6820000,42,1264.1334569045412,9
Colombo 10,2949,1,2,1,1.0,0,0,14.48,2003,0,0,Residential,48400000,22,16412.343167175313,3
Colombo 10,4202,1,4,3,1.0,0,0,5.98,1988,0,0,Residential,29500000,37,7020.466444550214,7
Colombo 10,1841,1,3,2,1.0,1,1,7.45,2012,0,0,Residential,15300000,13,8310.700706137968,5
Colombo 10,1725,2,4,4,1.0,0,0,9.85,2014,0,0,Residential,42000000,11,24347.82608695652,8
Colombo 10,3201,1,1,1,1.0,0,1,15.98,2008,1,1,Commercial,73900000,17,23086.535457669477,2
Colombo 10,1790,2,3,3,1.0,0,0,10.31,2011,1,0,Residential,69500000,14,38826.8156424581,6
Colombo 10,5701,2,4,2,1.0,0,2,19.44,2023,0,0,Residential,86400000,2,15155.235923522188,6
Colombo 10,4731,1,4,3,1.0,0,2,16.56,2016,0,0,Residential,77400000,9,16360.17755231452,7
Colombo 10,5439,2,1,1,1.0,1,1,22.22,1988,0,0,Residential,72900000,37,13403.199117484832,2
Colombo 10,5048,3,5,1,1.0,0,1,14.02,1992,0,0,Residential,12500000,33,2476.228209191759,6
Colombo 10,672,1,3,1,1.0,1,0,10.29,2007,0,0,Residential,89500000,18,133184.52380952382,4
Colombo 10,2514,1,3,4,1.0,1,0,24.92,2008,0,0,Residential,35100000,17,13961.8138424821,7
Colombo 10,5789,2,1,1,1.0,0,1,10.82,2002,1,0,Residential,24300000,23,4197.616168595612,2
Colombo 10,3072,2,5,2,1.0,1,2,12.43,2010,0,0,Residential,5180000,15,1686.1979166666667,7
Colombo 10,3646,1,3,4,1.0,0,2,20.8,2019,0,0,Residential,30300000,6,8310.477235326385,7
Colombo 10,1307,3,3,3,1.0,1,1,4.95,2022,1,0,Residential,57200000,3,43764.34583014537,6
Colombo 10,2404,2,3,2,1.0,1,2,11.5,2011,0,0,Residential,35700000,14,14850.249584026622,5
Colombo 10,4313,2,5,4,1.0,1,1,4.89,1997,0,0,Residential,81100000,28,18803.61697194528,9
Colombo 10,5651,3,1,1,1.0,0,0,6.06,2016,0,0,Residential,8010000,9,1417.4482392496902,2
Colombo 10,3164,3,3,3,1.0,1,2,3.1,1991,0,0,Residential,68000000,34,21491.782553729456,6
Colombo 10,3075,1,4,1,1.0,1,2,3.21,1985,0,0,Commercial,48700000,40,15837.39837398374,5
Colombo 10,4210,3,5,2,1.0,1,0,11.37,2006,0,1,Residential,67700000,19,16080.760095011876,7
Colombo 10,4855,1,2,2,1.0,0,0,20.8,2011,0,0,Residential,96500000,14,19876.41606591143,4
Colombo 10,3423,3,1,4,1.0,0,2,15.91,1989,0,0,Residential,95600000,36,27928.717499269645,5
Colombo 10,2335,2,4,2,1.0,1,2,16.97,1978,0,1,Residential,50900000,47,21798.715203426123,6
Colombo 10,2185,1,3,3,1.0,1,1,14.42,2013,1,0,Residential,12400000,12,5675.057208237986,6
Colombo 10,666,1,2,4,1.0,1,1,21.04,2004,0,1,Residential,81400000,21,122222.22222222222,6
Colombo 10,3661,1,1,3,1.0,1,2,22.37,1984,0,1,Residential,19300000,41,5271.783665665119,4
Colombo 10,3028,3,5,1,1.0,0,1,21.69,1997,0,0,Residential,59400000,28,19616.90885072655,6
Colombo 10,4753,2,2,3,1.0,0,0,20.87,1998,0,0,Residential,66600000,27,14012.202819272039,5
Colombo 10,941,1,2,3,1.0,0,1,7.02,2010,0,0,Residential,70500000,15,74920.29755579171,5
Colombo 10,5849,1,4,2,1.0,1,1,16.07,1979,0,1,Residential,75200000,46,12856.89861514789,6
Colombo 10,3374,1,1,1,1.0,0,2,15.81,2011,0,1,Residential,52200000,14,15471.250740960284,2
Colombo 10,5891,1,4,2,1.0,1,1,14.61,2017,0,0,Residential,36800000,8,6246.817178747242,6
Colombo 10,3417,2,4,1,1.0,1,2,13.58,1993,0,0,Residential,47800000,32,13988.87913374305,5
Colombo 10,3261,3,3,1,1.0,1,2,4.96,2011,0,1,Residential,73100000,14,22416.436675866298,4
Colombo 10,1832,2,5,3,1.0,0,2,5.25,1982,0,0,Residential,91500000,43,49945.41484716157,8
Colombo 10,4474,1,2,2,1.0,1,0,22.85,1981,0,0,Residential,77800000,44,17389.36075100581,4
Colombo 10,3001,2,1,3,1.0,0,1,16.86,2014,0,0,Residential,24700000,11,8230.589803398867,4
Colombo 10,2094,1,5,3,1.0,1,1,8.77,1987,0,0,Residential,42000000,38,20057.30659025788,8
Colombo 10,4811,3,5,3,1.0,0,1,9.14,2011,0,1,Residential,89000000,14,18499.27250051964,8
Colombo 10,1261,3,1,1,1.0,1,2,16.42,2001,0,0,Residential,83000000,24,65820.77716098334,2
Colombo 10,4483,3,5,2,1.0,0,0,11.95,1992,0,0,Commercial,60300000,33,13450.814186928395,7
Colombo 10,4219,1,3,2,1.0,1,2,12.71,1998,0,1,Residential,65500000,27,15525.00592557478,5
Colombo 10,2468,2,5,3,1.0,0,1,4.33,2015,0,0,Residential,69300000,10,28079.416531604536,8
Colombo 10,2934,3,3,1,1.0,1,2,6.05,1976,0,0,Residential,21200000,49,7225.630538513974,4
Colombo 10,3974,1,2,2,1.0,1,2,11.65,1990,0,0,Residential,62400000,35,15702.063412179165,4
Colombo 10,1616,1,2,4,1.0,1,1,18.39,1988,0,1,Residential,39400000,37,24381.188118811882,6
Colombo 10,5006,2,4,2,1.0,0,2,4.06,1991,0,0,Residential,78600000,34,15701.158609668399,6
Colombo 10,807,3,3,3,1.0,1,2,10.36,1980,0,0,Residential,44100000,45,54646.84014869889,6
Colombo 10,3265,1,2,4,1.0,1,0,18.29,2009,0,1,Residential,19200000,16,5880.5513016845325,6
Colombo 10,3093,2,5,1,1.0,1,2,20.43,1991,0,0,Residential,97500000,34,31522.79340446169,6
Colombo 10,1232,3,1,4,1.0,0,0,7.18,2019,0,0,Residential,97400000,6,79058.44155844155,5
Colombo 10,2702,2,1,4,1.0,1,1,19.09,2012,0,0,Residential,32500000,13,12028.127313101406,5
Colombo 10,3559,2,3,3,1.0,1,0,24.02,2014,0,0,Residential,12800000,11,3596.5158752458556,6
Colombo 10,3683,1,4,2,1.0,0,2,22.95,1980,0,1,Residential,64100000,45,17404.289980993755,6
Colombo 10,5352,1,5,1,1.0,1,1,20.37,2022,1,1,Residential,14400000,3,2690.5829596412555,6
Colombo 10,2531,1,3,4,1.0,0,2,18.67,2012,0,1,Residential,72300000,13,28565.78427499012,7
Colombo 10,4319,2,1,3,1.0,1,2,8.17,2023,0,0,Residential,79500000,2,18407.038666357952,4
Colombo 10,3162,1,3,2,1.0,0,0,16.95,1995,0,0,Commercial,89600000,30,28336.49588867805,5
Colombo 10,2279,2,5,4,1.0,0,2,17.15,2009,0,0,Residential,24000000,16,10530.934620447564,9
Colombo 10,836,2,2,3,1.0,0,0,11.95,1997,1,1,Residential,43500000,28,52033.49282296651,5
Colombo 10,5043,1,5,3,1.0,1,1,13.85,1986,0,0,Residential,6370000,39,1263.1370216141186,8
Colombo 10,5325,3,2,3,1.0,1,1,18.27,2003,0,1,Residential,41700000,22,7830.985915492958,5
Colombo 10,2140,3,2,1,1.0,0,2,23.95,2001,0,0,Residential,87000000,24,40654.20560747664,3
Colombo 10,4543,3,2,2,1.0,1,0,9.5,1980,0,1,Residential,99100000,45,21813.779440898084,4
Colombo 10,5967,2,3,4,1.0,1,2,8.42,1995,0,0,Residential,24300000,30,4072.398190045249,7
Colombo 10,963,2,1,2,1.0,0,2,16.24,1981,0,0,Residential,37700000,44,39148.494288681206,3
Colombo 11,2968,2,3,2,1.0,0,2,5.88,2017,1,1,Commercial,9310000,8,3136.7924528301887,5
Colombo 11,885,1,1,4,1.0,0,2,15.82,2015,0,0,Commercial,99100000,10,111977.40112994351,5
Colombo 11,748,2,5,2,1.0,0,0,4.95,1990,0,0,Residential,26400000,35,35294.117647058825,7
Colombo 11,5803,1,4,1,1.0,1,2,13.79,1979,1,0,Residential,91600000,46,15784.938824745821,5
Colombo 11,4637,1,5,4,1.0,1,1,16.65,1989,0,0,Residential,59900000,36,12917.834806987275,9
Colombo 11,5151,3,3,4,1.0,1,0,4.54,1995,0,0,Residential,65200000,30,12657.73636187148,7
Colombo 11,2366,3,3,3,1.0,1,2,7.55,1978,0,0,Residential,45000000,47,19019.442096365172,6
Colombo 11,5495,3,1,2,1.0,1,0,10.38,1979,1,0,Residential,49700000,46,9044.585987261147,3
Colombo 11,5880,1,3,4,1.0,1,2,11.11,1981,0,0,Residential,24400000,44,4149.659863945578,7
Colombo 11,1612,1,2,4,1.0,0,1,17.87,2009,0,0,Residential,69800000,16,43300.24813895782,6
Colombo 11,3431,1,3,1,1.0,1,1,14.64,2010,0,0,Residential,69700000,15,20314.777032935006,4
Colombo 11,3107,2,1,3,1.0,1,1,11.41,1989,1,1,Residential,93600000,36,30125.5230125523,4
Colombo 11,2123,1,1,4,1.0,1,0,12.91,2002,0,1,Commercial,35000000,23,16486.104569006122,5
Colombo 11,3385,3,2,1,1.0,0,1,3.29,1976,0,0,Residential,72200000,49,21329.394387001477,3
Colombo 11,3156,3,1,4,1.0,0,2,19.95,1979,0,0,Residential,37500000,46,11882.12927756654,5
Colombo 11,4325,1,4,4,1.0,1,2,3.9,1981,0,0,Residential,69200000,44,16000.0,8
Colombo 11,5176,1,5,4,1.0,0,2,21.24,1996,0,1,Residential,9840000,29,1901.081916537867,9
Colombo 11,2201,3,3,1,1.0,0,0,14.9,2023,0,0,Residential,83200000,2,37800.99954566106,4
Colombo 11,3008,1,4,2,1.0,1,0,14.61,2005,0,1,Residential,77900000,20,25897.606382978724,6
Colombo 11,940,3,3,4,1.0,1,1,18.5,2006,0,0,Residential,41700000,19,44361.70212765958,7
Colombo 11,3417,2,4,4,1.0,1,0,21.91,1982,0,1,Residential,34100000,43,9979.514193737197,8
Colombo 11,3096,3,3,2,1.0,0,2,23.74,2015,0,0,Residential,45100000,10,14567.183462532299,5
Colombo 11,5530,2,2,4,1.0,0,2,14.95,2016,0,0,Residential,65700000,9,11880.650994575046,6
Colombo 11,5899,1,1,3,1.0,1,2,6.31,1985,0,0,Residential,74700000,40,12663.163248008137,4
Colombo 11,2325,1,1,4,1.0,0,0,22.33,1975,0,0,Residential,61600000,50,26494.62365591398,5
Colombo 11,2289,2,2,3,1.0,0,2,3.89,2021,0,0,Commercial,49300000,4,21537.789427697684,5
Colombo 11,3867,1,4,2,1.0,0,1,20.76,2014,0,0,Residential,79700000,11,20610.29221618826,6
Colombo 11,5006,2,5,1,1.0,1,0,17.97,1993,0,0,Residential,28400000,32,5673.192169396724,6
Colombo 11,861,1,4,2,1.0,1,2,22.9,2018,0,0,Residential,80100000,7,93031.35888501743,6
Colombo 11,2042,3,1,4,1.0,1,2,22.74,2012,0,1,Residential,93300000,13,45690.49951028403,5
Colombo 11,1005,1,5,3,1.0,1,0,4.17,2016,0,0,Residential,6700000,9,6666.666666666667,8
Colombo 11,2790,3,3,1,1.0,1,0,16.41,2011,0,0,Residential,22300000,14,7992.8315412186375,4
Colombo 11,5037,3,5,4,1.0,0,1,5.74,1981,1,1,Residential,22100000,44,4387.532261266627,9
Colombo 11,843,2,4,1,1.0,0,0,4.73,2013,1,1,Residential,36700000,12,43534.9940688019,5
Colombo 11,5185,1,2,1,1.0,0,2,12.86,1999,1,1,Residential,52000000,26,10028.929604628736,3
Colombo 11,4707,2,3,4,1.0,0,1,5.15,1996,0,0,Residential,16000000,29,3399.1926917357127,7
Colombo 11,1160,1,4,2,1.0,0,2,19.01,2001,0,1,Commercial,88800000,24,76551.72413793103,6
Colombo 11,4737,3,3,4,1.0,0,2,24.32,2015,0,1,Residential,75400000,10,15917.247202871016,7
Colombo 11,3325,3,5,4,1.0,1,2,15.53,2021,0,1,Residential,44100000,4,13263.157894736842,9
Colombo 11,1193,1,1,2,1.0,1,0,8.17,2012,0,1,Residential,42500000,13,35624.47611064543,3
Colombo 11,2426,1,4,3,1.0,0,0,21.55,2022,0,0,Residential,51900000,3,21393.239901071724,7
Colombo 11,3829,2,2,4,1.0,1,2,21.77,2013,0,0,Residential,88800000,12,23191.43379472447,6
Colombo 11,3887,1,5,1,1.0,0,0,19.12,1989,0,0,Residential,48500000,36,12477.489066117829,6
Colombo 11,4673,1,4,4,1.0,0,2,16.53,1976,0,1,Residential,29000000,49,6205.863471003638,8
Colombo 11,733,1,2,4,1.0,1,0,22.09,1982,1,0,Residential,93300000,43,127285.12960436562,6
Colombo 11,3738,2,4,1,1.0,1,0,6.59,2018,0,0,Residential,70500000,7,18860.35313001605,5
Colombo 11,4519,1,5,2,1.0,0,0,23.5,2017,0,0,Residential,20000000,8,4425.757911042266,7
Colombo 11,5643,3,4,3,1.0,1,1,23.84,1980,0,1,Residential,70800000,45,12546.517809675704,7
Colombo 11,672,2,3,3,1.0,0,0,22.18,1994,0,0,Residential,12600000,31,18750.0,6
Colombo 11,5094,2,5,1,1.0,0,1,8.51,2001,0,0,Residential,79700000,24,15645.857872006281,6
Colombo 11,4825,3,4,2,1.0,0,1,21.88,2019,0,0,Residential,57300000,6,11875.647668393782,6
Colombo 11,3578,3,1,4,1.0,0,1,13.95,1997,0,0,Residential,72600000,28,20290.66517607602,5
Colombo 11,4961,3,4,4,1.0,0,2,16.09,2022,1,0,Residential,43100000,3,8687.764563596049,8
Colombo 11,2585,1,3,4,1.0,1,0,21.49,2014,0,0,Residential,14200000,11,5493.230174081238,7
Colombo 11,1392,3,2,4,1.0,0,2,3.65,1991,0,0,Residential,94500000,34,67887.93103448275,6
Colombo 11,4859,1,2,4,1.0,1,1,10.98,1987,1,0,Residential,52600000,38,10825.272689853879,6
Colombo 11,694,2,2,1,1.0,0,0,20.95,1978,0,1,Residential,11300000,47,16282.42074927954,3
Colombo 11,1733,2,1,4,1.0,1,2,20.91,1994,0,0,Residential,30100000,31,17368.72475476053,5
Colombo 11,5517,3,3,4,1.0,0,1,21.67,2016,0,0,Residential,87900000,9,15932.57205002719,7
Colombo 11,837,1,5,2,1.0,1,2,6.72,1999,0,0,Commercial,79600000,26,95101.5531660693,7
Colombo 11,3546,3,2,4,1.0,0,2,18.53,1996,0,0,Residential,41900000,29,11816.130851663847,6
Colombo 11,3130,3,3,3,1.0,0,0,6.22,2022,0,0,Residential,72400000,3,23130.990415335462,6
Colombo 11,2560,1,4,1,1.0,1,0,20.27,1991,0,0,Residential,41000000,34,16015.625,5
Colombo 11,1648,3,1,1,1.0,1,2,8.39,2014,0,1,Residential,58600000,11,35558.25242718447,2
Colombo 11,3129,2,3,1,1.0,1,0,19.23,1985,0,1,Residential,10400000,40,3323.7456056248,4
Colombo 11,3564,3,3,3,1.0,1,0,13.01,1999,0,1,Residential,65500000,26,18378.226711560044,6
Colombo 11,1563,1,5,4,1.0,1,2,24.7,1979,0,0,Residential,41200000,46,26359.56493921945,9
Colombo 11,1136,1,3,1,1.0,1,0,15.76,1995,0,0,Residential,26900000,30,23679.577464788734,4
Colombo 11,4823,2,5,3,1.0,0,0,16.92,2000,0,0,Residential,29100000,25,6033.589052456977,8
Colombo 11,4279,1,1,2,1.0,0,1,11.1,1990,0,0,Residential,54700000,35,12783.360598270623,3
Colombo 11,4787,1,1,4,1.0,0,0,19.16,2014,0,0,Commercial,42800000,11,8940.881554209316,5
Colombo 11,4324,2,4,3,1.0,1,1,13.89,1995,0,0,Residential,6780000,30,1567.9925994449584,7
Colombo 11,1142,3,5,4,1.0,1,2,3.4,2022,0,0,Commercial,8480000,3,7425.569176882662,9
Colombo 11,1445,2,5,2,1.0,1,1,16.39,2006,0,1,Residential,77600000,19,53702.42214532872,7
Colombo 11,4203,3,2,3,1.0,0,2,21.27,1978,0,1,Residential,53500000,47,12729.003093028788,5
Colombo 11,3636,2,2,4,1.0,1,0,8.21,2012,0,0,Commercial,77700000,13,21369.63696369637,6
Colombo 11,3094,3,4,3,1.0,0,0,7.86,1982,0,0,Commercial,72000000,43,23270.846800258565,7
Colombo 11,5085,2,1,1,1.0,1,1,16.4,1983,0,0,Residential,94600000,42,18603.736479842675,2
Colombo 11,3319,3,2,4,1.0,1,2,21.0,2019,0,0,Commercial,20900000,6,6297.077432961735,6
Colombo 11,2484,2,3,3,1.0,1,0,8.49,1991,1,0,Residential,85400000,34,34380.03220611916,6
Colombo 11,4738,3,1,1,1.0,0,1,23.51,2015,0,0,Residential,91900000,10,19396.36977627691,2
Colombo 11,4949,2,3,2,1.0,1,1,23.4,1987,0,0,Residential,43200000,38,8729.036168923014,5
Colombo 11,3801,1,5,4,1.0,0,1,7.41,1983,0,0,Residential,42100000,42,11076.03262299395,9
Colombo 11,5779,3,1,4,1.0,1,0,8.8,1980,1,1,Residential,16900000,45,2924.3813808617406,5
Colombo 11,3310,2,4,2,1.0,1,2,18.41,2001,0,1,Residential,44100000,24,13323.262839879155,6
Colombo 11,2553,3,5,1,1.0,1,0,23.94,2016,0,0,Commercial,93200000,9,36506.07128867998,6
Colombo 11,5337,3,5,2,1.0,1,0,18.62,2011,0,0,Residential,50500000,14,9462.2447067641,7
Colombo 11,4450,2,3,4,1.0,0,2,12.79,2013,0,0,Commercial,32800000,12,7370.786516853933,7
Colombo 11,1289,3,5,3,1.0,1,1,6.72,2017,0,1,Residential,13700000,8,10628.394103956556,8
Colombo 11,5972,2,2,1,1.0,0,0,13.14,1998,0,0,Residential,39700000,27,6647.689216342934,3
Colombo 11,2550,1,1,1,1.0,1,1,16.35,1983,0,0,Residential,56400000,42,22117.647058823528,2
Colombo 11,5775,3,2,1,1.0,1,1,10.28,2016,0,0,Residential,9690000,9,1677.922077922078,3
Colombo 11,1056,1,3,2,1.0,1,2,14.23,1985,0,0,Residential,82300000,40,77935.60606060606,5
Colombo 11,5678,3,3,2,1.0,0,2,5.86,2009,0,1,Residential,14800000,16,2606.5516026769988,5
Colombo 11,2730,3,1,3,1.0,1,2,12.95,2003,0,1,Residential,29300000,22,10732.600732600733,4
Colombo 11,4576,3,5,3,1.0,0,1,5.0,1982,0,1,Residential,93900000,43,20520.104895104894,8
Colombo 11,5818,2,4,1,1.0,0,1,4.08,1991,0,1,Residential,51400000,34,8834.65108284634,5
Colombo 11,4844,1,3,3,1.0,1,0,21.86,1981,0,0,Residential,11600000,44,2394.7151114781173,6
Colombo 11,1779,3,1,2,1.0,0,1,7.51,1986,1,1,Residential,35100000,39,19730.185497470487,3
Colombo 11,4885,2,4,3,1.0,1,2,15.65,2022,0,0,Residential,23000000,3,4708.290685772774,7
Colombo 12,4165,3,5,2,1.0,0,2,6.28,1989,0,1,Residential,15100000,36,3625.4501800720286,7
Colombo 12,1482,2,3,3,1.0,0,2,8.78,2003,0,1,Residential,5650000,22,3812.4156545209175,6
Colombo 12,999,3,1,4,1.0,0,2,10.95,2019,0,0,Commercial,9180000,6,9189.18918918919,5
Colombo 12,1208,1,1,2,1.0,0,1,6.16,1998,0,0,Residential,21000000,27,17384.1059602649,3
Colombo 12,2238,1,1,4,1.0,1,2,4.01,2011,0,0,Residential,62800000,14,28060.76854334227,5
Colombo 12,2748,3,3,2,1.0,0,0,22.3,1988,0,0,Residential,32700000,37,11899.563318777293,5
Colombo 12,1982,2,4,3,1.0,1,1,3.26,1985,1,1,Commercial,64100000,40,32341.069626639757,7
Colombo 12,2003,3,1,4,1.0,0,2,4.35,2009,0,0,Residential,92100000,16,45981.02845731403,5
Colombo 12,1419,2,5,3,1.0,1,0,20.71,1991,0,0,Residential,19000000,34,13389.71106412967,8
Colombo 12,3892,3,1,2,1.0,1,2,9.2,2001,0,1,Residential,46300000,24,11896.197327852004,3
Colombo 12,1419,2,4,4,1.0,0,1,18.9,2018,0,0,Residential,31700000,7,22339.675828047923,8
Colombo 12,1019,1,3,1,1.0,0,1,6.22,1977,0,0,Residential,20200000,48,19823.356231599606,4
Colombo 12,4819,3,1,3,1.0,1,0,8.22,1976,0,1,Residential,98100000,49,20356.920522930068,4
Colombo 12,5117,1,1,2,1.0,0,1,15.6,1978,0,0,Residential,50100000,47,9790.893101426616,3
Colombo 12,3902,1,5,4,1.0,0,0,24.75,1992,0,1,Residential,9540000,33,2444.9000512557664,9
Colombo 12,2108,3,5,3,1.0,0,2,4.62,1994,0,0,Residential,46300000,31,21963.94686907021,8
Colombo 12,1367,3,1,4,1.0,0,1,11.81,1995,0,0,Residential,7440000,30,5442.574981711778,5
Colombo 12,2644,2,1,3,1.0,0,2,3.95,1988,0,1,Residential,10200000,37,3857.7912254160365,4
Colombo 12,2739,2,5,3,1.0,0,2,7.38,1982,0,0,Residential,40600000,43,14822.928075940124,8
Colombo 12,3629,1,4,3,1.0,0,1,22.96,1976,0,0,Commercial,34000000,49,9368.9721686415,7
Colombo 12,2149,2,2,4,1.0,0,2,5.12,2000,0,1,Residential,75500000,25,35132.61982317357,6
Colombo 12,2364,2,2,4,1.0,0,0,21.85,1993,0,0,Residential,60500000,32,25592.2165820643,6
Colombo 12,3245,3,1,3,1.0,1,0,6.91,2016,0,0,Commercial,90000000,9,27734.97688751926,4
Colombo 12,4316,2,5,1,1.0,0,0,21.96,2002,0,0,Residential,63500000,23,14712.696941612605,6
Colombo 12,5205,1,3,1,1.0,0,1,14.84,2003,0,1,Residential,36600000,22,7031.700288184438,4
Colombo 12,5902,2,3,1,1.0,0,2,22.32,1979,0,0,Residential,25400000,46,4303.625889528973,4
Colombo 12,5081,1,2,2,1.0,0,2,6.34,2017,0,1,Residential,85100000,8,16748.671521354063,4
Colombo 12,2893,3,4,1,1.0,0,2,19.76,2002,0,0,Residential,57600000,23,19910.12789491877,5
Colombo 12,5437,1,2,4,1.0,1,2,17.98,2015,1,0,Residential,18300000,10,3365.826742688983,6
Colombo 12,3308,2,1,1,1.0,1,0,14.94,2022,0,0,Residential,95900000,3,28990.326481257558,2
Colombo 12,1500,3,4,4,1.0,0,1,20.83,2000,0,0,Residential,82600000,25,55066.666666666664,8
Colombo 12,3684,2,3,2,1.0,1,0,17.26,1979,0,0,Commercial,62700000,46,17019.543973941367,5
